finalserialno,a01,a02,a03,region,recontact,agency,Constit_Code,Constit_Name,Interview_Date,total_num_dwel,total_num_hous,num_elig_people,edlevel,turnoutValidationReg
42001,The fact tbat the country is broke.,Scottish National Party (SNP),Fairly interested,Scotland,Yes,Kantar,Stirling,S14000057,18/07/2017,1,1,2,Undergraduate,Voted
42003,Brexit,Conservatives,Very interested,Scotland,Yes,Kantar,Stirling,S14000057,18/07/2017,1,1,2,A-level,Voted
42019,The full brexit thing.,Don`t know,Fairly interested,Scotland,No,Kantar,Stirling,S14000057,12/07/2017,1,1,4,Undergraduate,
42020,BREXIT and its consquences.,Conservatives,Fairly interested,Scotland,No,Kantar,Stirling,S14000057,20/09/2017,1,1,2,Undergraduate,Voted
42021,Brexit,Don`t know,Not very interested,Scotland,No,Kantar,Stirling,S14000057,12/07/2017,1,1,3,Undergraduate,Not voted-unregistered
42116,Terrorism.,Don`t know,Not very interested,Scotland,No,Kantar,West Aberd,S14000058,24/07/2017,1,1,2,Undergraduate,
42118,Terrorism,Don`t know,Fairly interested,Scotland,No,Kantar,West Aberd,S14000058,16/07/2017,1,1,1,A-level,
42123,"Instability really. Stemming from political instability, leads to financial market instability which leads on to general.",None/No party,Fairly interested,Scotland,No,Kantar,West Aberd,S14000058,24/07/2017,1,1,2,Postgrad,
42124,The Economy. Coming from the NE of Scotland we have seen a hughe downturn in business in this area of the country. This hads a hughe efffect on our life and businesses. We are both self employed.,Liberal Democrats,Not very interested,Scotland,No,Kantar,West Aberd,S14000058,24/07/2017,1,1,2,A-level,Voted
42125,Healthcare/healthservice.,Labour,Fairly interested,Scotland,No,Kantar,West Aberd,S14000058,09/07/2017,1,1,2,A-level,Not voted-registered
42206,I think it is Brexit!,None/No party,Very interested,Scotland,Yes,Kantar,West Aberd,S14000058,08/07/2017,1,1,1,Undergraduate,Voted
42216,Brexit. and hoe financiall better or wworse off we will be in a years itme,Conservatives,Not very interested,Scotland,No,Kantar,West Aberd,S14000058,17/07/2017,1,1,3,A-level,Not voted-registered
42218,The uncertainty surroundding Brexit,Conservatives,Very interested,Scotland,No,Kantar,West Aberd,S14000058,08/07/2017,1,1,2,Postgrad,
42220,Deecide on what they want to do to go forward. Brexit and Independence.,Conservatives,Not at all interested,Scotland,No,Kantar,West Aberd,S14000058,24/07/2017,1,1,2,Undergraduate,Voted
42221,"Rather difficult to pin itdown to a single issue, can i be orkward? The Human Race, is my answer.",None/No party,Not at all interested,Scotland,No,Kantar,West Aberd,S14000058,16/07/2017,1,1,2,A-level,
42222,"We do not make anything anymore. we have no Industry, Too many incoming workers don't mind that as long as they get paid a proper rate.",Labour,Not very interested,Scotland,No,Kantar,West Aberd,S14000058,17/07/2017,1,1,2,A-level,Not voted-unregistered
42223,Brexit completed,Conservatives,Very interested,Scotland,No,Kantar,West Aberd,S14000058,16/07/2017,1,1,2,A-level,Voted
42224,The political situation. The Chaos of th political situation. Specifically the UK.,None/No party,Not very interested,Scotland,No,Kantar,West Aberd,S14000058,29/07/2017,1,1,2,Undergraduate,
42303,"Terrorists. If I get to a train station, in Glasgow, now I worry about terrorism. In the back of my mind, I had terrorism and terrorists. If I see an Asian man with a backpack, I get worried. Let's face it, it's these people who are doing i",None/No party,Not very interested,Scotland,Yes,Natcen,West Dunba,S14000059,15/08/2017,1,1,1,No qualifications,Not voted-registered
42307,"Young people being disengaged with politics. Lots of young people think that their vote doesn't really count. And.., so do I. So I too am part of the problem.",None/No party,Not very interested,Scotland,Yes,Natcen,West Dunba,S14000059,14/08/2017,1,1,2,GCSE,Not voted-registered
42319,Scottish independence. I'd like to go independent.,Scottish National Party (SNP),Not at all interested,Scotland,No,Natcen,West Dunba,S14000059,04/08/2017,1,1,2,A-level,Voted
42323,Brexit. We're making ourselves isolated. And it's gonna be costly as well.,Conservatives,Fairly interested,Scotland,No,Natcen,West Dunba,S14000059,06/10/2017,1,1,1,Below GCSE,
42415,Brexit. Surviving on our outside the EU.,Scottish National Party (SNP),Very interested,Scotland,No,Natcen,West Dunba,S14000059,14/08/2017,1,1,2,GCSE,Voted
42416,"Coming out of Europe. The effects on my job (bricklayer with the council), and on the job market in general. You see, a lot of the work we do relies on European grants.",None/No party,Not at all interested,Scotland,No,Natcen,West Dunba,S14000059,23/08/2017,1,1,1,A-level,Not voted-registered
42417,Brexit. The uncertainty that goes with it.,Scottish National Party (SNP),Fairly interested,Scotland,No,Natcen,West Dunba,S14000059,14/08/2017,1,1,1,No qualifications,Voted
42418,The Scottish Government. They are incapable of running the country.,Conservatives,Fairly interested,Scotland,No,Natcen,West Dunba,S14000059,23/08/2017,1,1,2,Below GCSE,
42419,Scottish Independence. Leaving England: I'd be glad too.,Conservatives,Very interested,Scotland,No,Natcen,West Dunba,S14000059,15/08/2017,1,1,2,No qualifications,Voted
42424,"Scottish Independence. I'm nit very political, but I know that's in a lot of people's minds, on both sides of the argument, and I find the division that comes with this issue quite concerning.",None/No party,Not very interested,Scotland,No,Natcen,West Dunba,S14000059,20/08/2017,1,1,1,No qualifications,Not voted-registered
42425,brexit in terms of the agreement we achieve and length of time and what affevt that will have on the economy,Scottish National Party (SNP),Not very interested,Scotland,No,Natcen,West Dunba,S14000059,15/08/2017,1,1,2,GCSE,Not voted-unregistered
42518,inequality between rich and poor young and old,Labour,Very interested,South East,No,Kantar,Arundel an,E14000534,18/07/2017,1,2,2,Postgrad,
42519,brexit that knowone knows what to do,Conservatives,Fairly interested,South East,No,Kantar,Arundel an,E14000534,10/08/2017,1,1,2,Undergraduate,
42523,lack of facilities and staff and money within the NHS to provide a proper service,None/No party,Not very interested,South East,No,Kantar,Arundel an,E14000534,20/07/2017,1,1,2,Undergraduate,
42524,the whole process in brexit and what the future holds after brexit including security etc,None/No party,Fairly interested,South East,No,Kantar,Arundel an,E14000534,18/07/2017,1,1,2,Undergraduate,
42618,uncertainty on Bexit,Conservatives,Fairly interested,South East,No,Kantar,Arundel an,E14000534,11/07/2017,1,1,2,Undergraduate,Voted
42619,economics and brexit,Conservatives,Not very interested,South East,No,Kantar,Arundel an,E14000534,26/07/2017,1,1,2,No qualifications,
42621,no government that works together. labour and conservatives shoild work together better in brexit and other issues which affect the country,Conservatives,Very interested,South East,No,Kantar,Arundel an,E14000534,17/07/2017,1,1,1,No qualifications,Voted
42622,funding and rssource within both education and the NHS,Labour,Fairly interested,South East,No,Kantar,Arundel an,E14000534,02/08/2017,1,1,3,Postgrad,Voted
42623,NHS not having enough money and resources,Conservatives,Not very interested,South East,No,Kantar,Arundel an,E14000534,01/08/2017,1,1,1,No qualifications,Voted
42626,membership of member of the european union and feeling going in the right direction,Labour,Very interested,South East,No,Kantar,Arundel an,E14000534,18/07/2017,1,1,1,Undergraduate,
42718,too many people,Conservatives,Fairly interested,South East,No,Kantar,Ashford,E14000536,12/07/2017,1,1,1,Undergraduate,
42720,too much imagration,Conservatives,Not very interested,South East,No,Kantar,Ashford,E14000536,21/07/2017,1,1,5,No qualifications,
42722,"rampent imergration no inferstructure nhs overwhelmed, education  . housing",Conservatives,Not very interested,South East,No,Kantar,Ashford,E14000536,17/07/2017,1,1,2,Below GCSE,
42724,cost of living,Liberal Democrats,Very interested,South East,No,Kantar,Ashford,E14000536,17/08/2017,1,1,2,Postgrad,Voted
42820,young people dont have a futur eg housing rising pention age,Labour,Fairly interested,South East,No,Kantar,Ashford,E14000536,14/08/2017,1,1,2,Undergraduate,
42821,imigration... job situation for young problem,Conservatives,Very interested,South East,No,Kantar,Ashford,E14000536,17/07/2017,1,1,1,Undergraduate,Voted
42822,brexit,Conservatives,Fairly interested,South East,No,Kantar,Ashford,E14000536,31/07/2017,1,1,3,Postgrad,
42823,Brexit,Labour,Not very interested,South East,No,Kantar,Ashford,E14000536,10/08/2017,1,1,2,Undergraduate,
42824,"brexit as my husband is Belgen and here for 9,5 years",Labour,Very interested,South East,No,Kantar,Ashford,E14000536,24/07/2017,1,1,2,A-level,Voted
43309,Brexit,Liberal Democrats,Fairly interested,South East,Yes,Kantar,Bexhill an,E14000557,26/07/2017,1,1,1,Postgrad,Voted
43315,Brexit,None/No party,Very interested,South East,No,Kantar,Bexhill an,E14000557,24/07/2017,1,1,2,Undergraduate,Voted
43317,Brexit,Green Party,Very interested,South East,No,Kantar,Bexhill an,E14000557,17/07/2017,1,1,2,Postgrad,Voted
43319,Brexit and the mess it seems to be in,Conservatives,Very interested,South East,No,Kantar,Bexhill an,E14000557,20/07/2017,1,1,2,No qualifications,Voted
43403,Over Population,Liberal Democrats,Very interested,South East,Yes,Kantar,Bexhill an,E14000557,17/07/2017,1,1,2,Undergraduate,
43415,Brexit,None/No party,Fairly interested,South East,No,Kantar,Bexhill an,E14000557,17/07/2017,1,1,1,Postgrad,
43421,Brexit,Conservatives,Fairly interested,South East,No,Kantar,Bexhill an,E14000557,18/07/2017,1,1,3,Undergraduate,
43422,Brexit,None/No party,Very interested,South East,No,Kantar,Bexhill an,E14000557,06/09/2017,1,1,2,Undergraduate,
43423,prospect of war in korea,Conservatives,Very interested,South East,No,Kantar,Bexhill an,E14000557,19/07/2017,1,1,2,Postgrad,
43424,Economic,Conservatives,Fairly interested,South East,No,Kantar,Bexhill an,E14000557,17/07/2017,1,1,3,GCSE,
43516,brexit,Conservatives,Very interested,South East,No,Kantar,"Brighton,",E14000598,19/07/2017,1,1,1,Below GCSE,Voted
43519,brexit,Conservatives,Fairly interested,South East,No,Kantar,"Brighton,",E14000598,19/07/2017,1,1,2,Postgrad,Voted
43522,brexit,None/No party,Very interested,South East,No,Kantar,"Brighton,",E14000598,17/07/2017,1,1,2,Undergraduate,
43601,people having too many kids when they can't afford to keep them.,Conservatives,Not very interested,South East,Yes,Kantar,"Brighton,",E14000598,03/08/2017,1,1,1,No qualifications,
43618,"immigration : large numbers of immigramts from indian subcontinent , particularly muslims",Conservatives,Not very interested,South East,No,Kantar,"Brighton,",E14000598,14/08/2017,1,1,1,Undergraduate,Not voted-registered
43620,-1,,Not at all interested,South East,No,Kantar,"Brighton,",E14000598,31/08/2017,1,1,4,GCSE,Not voted-registered
43623,NHS,Don`t know,Not at all interested,South East,No,Kantar,"Brighton,",E14000598,12/07/2017,1,1,1,No qualifications,
43707,state of the economy,Labour,Very interested,South East,Yes,Kantar,Canterbury,E14000619,28/07/2017,1,1,2,GCSE,Voted
43715,BREXIT NEGOTIATIONS. THE LACK OF CLARITY OF THE POSITION .WE DONT KNOW WHAT WE WANT,Conservatives,Very interested,South East,No,Kantar,Canterbury,E14000619,25/08/2017,1,1,2,Postgrad,Not voted-registered
43718,healthy people getting benefits . they dont want the jobs going which they feel are too low paid so they choose to go on benefits,Conservatives,Not very interested,South East,No,Kantar,Canterbury,E14000619,16/07/2017,1,1,2,Below GCSE,Voted
43720,people didnt think about brexit before voting out,All of them/ more than one,Very interested,South East,No,Kantar,Canterbury,E14000619,29/08/2017,1,1,2,Undergraduate,Voted
43815,concern about healthcare and housing. we need efficiency /reorganisation and less cuts,None/No party,Very interested,South East,No,Kantar,Canterbury,E14000619,26/07/2017,1,1,2,Postgrad,Voted
43816,our extraction from the european union.,Don`t know,Very interested,South East,No,Kantar,Canterbury,E14000619,16/07/2017,1,1,2,Undergraduate,Voted
43817,uncertainty in country,None/No party,Not very interested,South East,No,Kantar,Canterbury,E14000619,03/08/2017,1,1,2,Postgrad,
43818,BREXIT.DOESNT SOUND LIKE NEGOTIATIONS ARE GOING WELL.ITS WORRYING,Don`t know,Not very interested,South East,No,Kantar,Canterbury,E14000619,24/07/2017,1,1,4,Undergraduate,Voted
43820,environment. climate change.,Green Party,Very interested,South East,No,Kantar,Canterbury,E14000619,19/07/2017,1,1,2,Postgrad,Voted
43824,"brexit , finding out what is going to happen and how it will affect us as a family",Conservatives,Fairly interested,South East,No,Kantar,Canterbury,E14000619,26/08/2017,1,1,2,No qualifications,Voted
43826,"brexit , finding out what is going to happen and how it will affect us as a family",Conservatives,Fairly interested,South East,No,Kantar,Canterbury,E14000619,15/09/2017,1,1,2,GCSE,Voted
43915,nhs is going downhill,Labour,Fairly interested,South East,No,Kantar,Chatham an,E14000626,16/08/2017,1,1,1,No qualifications,Voted
43920,employment is big problem,Labour,Not at all interested,South East,No,Kantar,Chatham an,E14000626,13/07/2017,1,1,2,A-level,Insufficient information
43921,"local hospital isnt good dont get same care 10 yrs ago, too long queue",Labour,Not very interested,South East,No,Kantar,Chatham an,E14000626,14/07/2017,1,1,1,GCSE,Voted
43923,-1,,Not very interested,South East,No,Kantar,Chatham an,E14000626,11/08/2017,1,1,2,Undergraduate,
43924,-1,,Not at all interested,South East,No,Kantar,Chatham an,E14000626,31/08/2017,1,1,1,No qualifications,
43925,-1,,Not at all interested,South East,No,Kantar,Chatham an,E14000626,16/08/2017,1,1,1,No qualifications,
44018,brexit,Conservatives,Fairly interested,South East,No,Kantar,Chatham an,E14000626,31/08/2017,1,1,2,A-level,
44022,brexit. the impkementation is awful,Conservatives,Fairly interested,South East,No,Kantar,Chatham an,E14000626,05/08/2017,1,1,2,GCSE,
44024,"brexit', fact of how much we have to pay to get out and why tp pay them",Conservatives,Fairly interested,South East,No,Kantar,Chatham an,E14000626,23/08/2017,1,1,2,GCSE,
44025,-1,,Fairly interested,South East,No,Kantar,Chatham an,E14000626,23/08/2017,1,1,2,A-level,
44115,brexit leaving eu,Conservatives,Fairly interested,South East,No,Kantar,Chichester,E14000633,15/08/2017,1,1,3,Undergraduate,
44116,Brexit,Don`t know,Not at all interested,South East,No,Kantar,Chichester,E14000633,14/07/2017,1,1,1,Undergraduate,
44123,Polict party not working,Conservatives,Fairly interested,South East,No,Kantar,Chichester,E14000633,07/07/2017,1,1,1,A-level,
44218,Brexit,Liberal Democrats,Very interested,South East,No,Kantar,Chichester,E14000633,11/07/2017,1,1,3,Undergraduate,
44224,eu and brexit,Conservatives,Fairly interested,South East,No,Kantar,Chichester,E14000633,04/08/2017,1,1,2,A-level,
44225,E U,Conservatives,Not at all interested,South East,No,Kantar,Chichester,E14000633,10/07/2017,1,1,1,No qualifications,
44319,"brexit .  2 THINGS are the lack of plan which has caused  a lot of uncertainty which has had an impact on our industry and economy and of course the emotional impact , it has caused rifts in family and friends relationships",None/No party,Fairly interested,South East,No,Kantar,Crawley,E14000652,18/08/2017,1,1,2,Undergraduate,Voted
44320,i think the immigration issue . Free movement is good but should be more security checks,Conservatives,Fairly interested,South East,No,Kantar,Crawley,E14000652,20/07/2017,1,1,2,No qualifications,Voted
44324,what will happen after brexit,Don`t know,Not very interested,South East,No,Kantar,Crawley,E14000652,16/09/2017,1,1,2,Undergraduate,
44417,nhs . Too many people in the nhs dont pay their way as far as healthcare is concerned,None/No party,Not very interested,South East,No,Kantar,Crawley,E14000652,14/07/2017,1,1,2,No qualifications,
44419,the failure of politititions to worry about the state of the country rather than their own political parties position,Conservatives,Very interested,South East,No,Kantar,Crawley,E14000652,17/07/2017,1,1,1,Below GCSE,Voted
44421,"cutbacks. Covers a whole spectrum, education, prison service, the nhs seems to be in chaos as well and the police, fire brigade",Labour,Fairly interested,South East,No,Kantar,Crawley,E14000652,17/07/2017,1,1,2,A-level,Voted
44422,brexit.  Its whether we will be better of pre or after,Conservatives,Not very interested,South East,No,Kantar,Crawley,E14000652,27/07/2017,1,1,2,Below GCSE,Voted
44507,"The poor quality of Prime Minister; the worst in my lifetime.   Brexit, mainly because of the bad press and the poor Prime Minister. As a professional negotiater, I find the government's negotiating stance with the EU (""no deal is better th",Conservatives,Very interested,South East,Yes,Kantar,East Hamps,E14000680,11/07/2017,1,1,2,Postgrad,Voted
44509,Education. Quality of our education is lacking and not accelerating as much as the emerging markets. Standard of education of 18 year olds is poor. People coming out of unniversity have no understanding of the work environment. Contrast wit,Liberal Democrats,Very interested,South East,Yes,Kantar,East Hamps,E14000680,14/07/2017,1,1,2,A-level,Voted
44517,Brexit.,Conservatives,Fairly interested,South East,No,Kantar,East Hamps,E14000680,03/08/2017,1,1,2,A-level,Voted
44518,Identity regarding Europe and UK's position in the world. We don't know where we belong - are we European or happy to stand alone (pulling up the drawbridge); are we going to get closer to the USA.,Conservatives,Very interested,South East,No,Kantar,East Hamps,E14000680,14/07/2017,1,1,1,Undergraduate,
