voted,tory_vote,election_interest,civic_duty,party_id,ideo_lr,ideo_pc1,ideo_pc2,vote_leave,class,female,edlevel,region
1,1,4,1,Labour,5,2.54956011561045,0.7929908102920601,0,2,0,1,West Midlands
1,1,1,5,Conservative,7,1.58547519406801,-1.6484336214815398,1,1,0,2,West Midlands
1,0,2,4,Conservative,7,1.32314198961225,-0.526817261634842,1,2,1,3,West Midlands
1,0,2,5,United Kingdom Independence Party (UKIP),5,2.91342415919091,1.12619424165671,1,2,0,0,West Midlands
1,1,1,3,Conservative,6,1.0152868529885501,-0.807908767543481,1,2,0,4,West Midlands
1,0,2,2,Labour,0,2.18373904233501,1.20696196182806,0,2,1,2,West Midlands
1,0,1,5,United Kingdom Independence Party (UKIP),0,-1.5719745397536102,2.73162965405195,1,2,0,3,West Midlands
1,1,2,5,Conservative,7,1.48017821892371,-0.532422775921675,1,2,0,0,West Midlands
1,0,2,4,Labour,5,-0.724862590215181,0.0614708507573985,0,1,1,1,West Midlands
1,1,2,2,Labour,2,1.3224743413178301,0.8301599690631659,1,2,1,3,West Midlands
1,0,1,4,Conservative,4,0.211660958118565,0.22664362546789898,0,2,0,5,West Midlands
1,1,2,2,None / No party/ uncommitted,4,1.72770427916321,1.4629695092372799,1,2,1,3,West Midlands
0,0,2,4,Labour,5,-2.1043786642027,-0.20033627364498,0,2,1,3,West Midlands
1,1,3,3,Conservative,5,2.23382369205094,-0.928694768866058,0,1,0,0,West Midlands
1,1,1,5,Conservative,7,0.332083206438255,-1.59357535599352,1,1,1,2,West Midlands
1,1,2,3,Conservative,7,0.464484240549118,-2.43284602758073,0,2,1,4,West Midlands
1,0,1,4,Liberal Democrat,6,-2.23921484393286,-0.630112261636313,0,1,0,5,West Midlands
1,1,2,4,None / No party/ uncommitted,5,-0.6537058944536229,-0.747050594015889,1,1,1,4,West Midlands
1,0,1,5,Labour,7,1.43891380107941,-0.0538859308665908,1,2,1,3,West Midlands
1,1,2,3,Conservative,5,-2.01813228491617,0.9262556564824308,1,-1,1,0,West Midlands
1,0,1,3,Labour,5,1.29733467388224,0.549343075219981,1,2,0,0,West Midlands
0,0,2,2,Labour,3,1.01074749693459,-0.835464807939493,0,2,1,3,West Midlands
1,0,2,5,Labour,4,2.04358419196357,1.09036535704458,1,2,0,2,West Midlands
1,0,1,5,Labour,7,-0.503499494297976,0.055473833446405996,1,2,0,4,West Midlands
0,0,2,2,Labour,5,-0.9367602603182129,2.5062415600859,0,1,1,3,West Midlands
1,1,1,5,Conservative,9,2.10183971518826,0.0493453585639569,1,2,0,0,West Midlands
0,0,3,4,Labour,6,1.6380172801876203,0.0611920570583479,0,2,1,2,West Midlands
1,0,1,4,Labour,0,2.5263776973592402,0.0397415557061626,0,2,1,3,West Midlands
1,1,1,5,United Kingdom Independence Party (UKIP),8,-0.321273875481216,-0.7714154332024159,1,2,1,3,West Midlands
0,0,3,3,None / No party/ uncommitted,7,-1.71017765196919,-2.08228864544605,0,2,1,3,West Midlands
0,0,1,4,Liberal Democrat,5,-0.182761789758192,1.59362153606099,0,2,1,4,West Midlands
1,1,1,5,Conservative,8,-0.14215605226511302,-0.0664452006083007,1,1,0,4,West Midlands
0,0,1,4,Conservative,10,-0.0200856731027307,-1.8313791528268897,0,1,0,2,West Midlands
1,0,1,4,Labour,5,-2.35011353914577,1.70837333550868,0,-1,0,4,West Midlands
1,1,2,2,Conservative,5,-0.264873910464724,-0.8912485611555341,1,1,1,3,West Midlands
1,1,2,4,Labour,5,1.31052486685378,-0.0896200858768959,1,2,0,3,West Midlands
1,1,1,4,Conservative,8,-0.41540576527594203,0.5041070691635909,1,1,0,4,West Midlands
1,1,2,2,Conservative,7,0.087602320951274,-0.18537923717232,1,1,0,4,West Midlands
1,0,1,5,Labour,4,2.02396764538973,0.845349763644508,1,2,0,2,West Midlands
0,0,1,4,Labour,3,1.09542890208556,1.8231735791513797,1,1,0,4,West Midlands
1,0,2,4,None / No party/ uncommitted,6,1.6333858840668,0.393098469701451,0,1,0,4,West Midlands
1,0,3,4,Labour,5,-0.652869806620928,0.12882565103161,1,2,1,4,West Midlands
0,0,4,2,None / No party/ uncommitted,5,1.6939388437539802,-1.61863518572752,0,2,0,2,West Midlands
1,0,2,4,Labour,3,-1.24694666077906,1.68061632753377,0,2,1,3,West Midlands
0,0,2,2,Labour,1,1.0908229008083798,0.158273486129575,0,2,1,2,West Midlands
1,1,1,2,Conservative,6,2.26455866211773,1.2685108899458601,1,2,0,4,West Midlands
1,1,1,3,Conservative,6,-1.3897091983270902,-0.730382645740836,1,2,0,3,West Midlands
1,1,3,4,Labour,2,0.63914094014442,0.19078675726297603,1,2,0,2,West Midlands
1,0,1,5,Liberal Democrat,5,-0.5281638977162469,1.19625595417127,0,2,0,3,West Midlands
0,0,2,4,Labour,2,0.8025356351113879,0.8003056927507909,0,1,0,4,West Midlands
0,0,1,2,Liberal Democrat,4,-1.75272338529969,0.39067768723994895,0,2,0,3,West Midlands
1,1,1,4,Conservative,10,2.35923472083331,-0.804100222826734,1,2,1,1,West Midlands
0,0,3,1,None / No party/ uncommitted,6,1.86597318986403,1.5851477956201399,0,2,1,3,West Midlands
0,0,2,4,Labour,6,0.717105297741919,-0.619973401389648,1,2,1,1,West Midlands
1,0,2,3,Labour,2,-0.933165363632077,2.1873912807435,1,2,0,3,West Midlands
0,0,2,2,Conservative,7,1.23677144787123,-0.58956939508971,0,1,0,4,West Midlands
1,1,1,5,Conservative,9,2.7134117723579103,-1.7790605091799299,1,2,1,3,West Midlands
1,0,1,4,Conservative,5,1.9145430825475702,0.445764506431247,1,2,1,4,West Midlands
1,1,2,3,Conservative,7,-0.0810256498715104,0.16613269473634398,1,2,1,4,West Midlands
1,1,1,4,Conservative,7,1.6659494783315199,-0.29812612388541804,1,2,1,4,West Midlands
1,1,1,4,Labour,3,-2.5104413729857997,0.7296678618433471,0,1,1,4,West Midlands
1,0,1,3,Labour,4,-3.4382530393342203,1.83143928152541,0,1,1,5,West Midlands
0,0,3,4,Labour,5,2.0980493204758,0.6323499496220379,1,2,0,2,West Midlands
1,1,1,4,Conservative,6,0.7839962648721359,-0.284989629029341,1,2,1,3,West Midlands
1,0,1,4,Labour,5,0.816501414920791,-0.8477285455345501,1,2,1,2,West Midlands
1,1,1,4,Conservative,7,0.6533718532034921,-2.4560747450472595,1,1,1,0,West Midlands
0,0,2,2,Don`t know,5,2.36272109983975,-0.0264297324264864,0,-1,1,3,West Midlands
1,1,1,3,Liberal Democrat,5,-0.4219235611309529,-1.10967782713918,0,2,0,1,West Midlands
1,1,3,3,Conservative,5,-1.40533813289706,-0.530980197351286,0,-1,1,4,West Midlands
1,1,1,5,Conservative,10,1.4328294198771498,-2.08737163011277,1,1,0,1,West Midlands
1,0,1,4,Labour,0,-1.9249393371822199,1.4878635108438603,0,2,1,5,West Midlands
0,0,3,4,Labour,4,-0.423289183380599,-0.339937432721496,0,2,0,3,West Midlands
1,1,1,3,Conservative,9,0.6750767795897579,-1.1064282678430901,1,2,0,0,West Midlands
0,0,2,4,None / No party/ uncommitted,7,1.4259199805473701,-0.36798263069635706,1,2,0,2,West Midlands
1,1,1,2,United Kingdom Independence Party (UKIP),7,-0.39553365118048794,0.110104298563517,1,2,0,0,West Midlands
1,0,2,4,Labour,5,0.704017497545913,0.480248207243434,0,2,1,2,West Midlands
0,0,4,1,None / No party/ uncommitted,5,1.96950943024778,1.0674961779970602,1,2,0,0,West Midlands
1,1,1,5,Conservative,10,0.29499442013564897,2.2721892611095402,0,2,1,0,West Midlands
0,0,2,4,Conservative,4,1.01969963704162,-1.98456187169341,0,2,1,0,West Midlands
1,1,1,5,Labour,5,1.6109608406348002,-0.461548216673822,1,2,0,4,West Midlands
1,0,1,4,Labour,5,0.5024413342261671,1.0431487063607,0,2,1,2,West Midlands
1,1,1,5,Conservative,8,1.05617623205061,-0.9897475856663199,1,2,0,2,West Midlands
1,0,4,2,None / No party/ uncommitted,5,0.689154864351725,-0.004195619583987779,1,2,0,2,West Midlands
1,1,1,5,Conservative,5,2.22397232307975,-0.27848229337082697,1,1,0,4,West Midlands
1,0,1,4,Liberal Democrat,4,-0.0584920809130764,1.4635310751065502,0,2,1,5,West Midlands
1,1,2,5,Conservative,7,1.3526194667566898,0.211795900730776,1,2,1,2,West Midlands
1,0,3,3,Labour,5,0.0475143848525928,-0.18945627956390998,1,2,1,0,West Midlands
1,1,1,5,Conservative,7,0.668229996937,0.4412641882000589,1,2,0,4,West Midlands
1,1,1,4,Conservative,6,0.46868172860206203,-1.50209686164568,1,2,0,0,West Midlands
1,0,2,5,Labour,2,-0.0478708945015229,0.7099538311786311,1,2,1,0,West Midlands
1,1,1,4,Other,5,0.9108695235695929,0.38237159731370596,1,1,0,4,West Midlands
1,1,1,5,None / No party/ uncommitted,5,-1.4127729973614198,-0.625258160834731,1,1,1,4,West Midlands
1,0,1,3,Liberal Democrat,3,-1.31853635483382,0.36546621927231604,0,1,1,4,West Midlands
1,0,1,5,Liberal Democrat,5,-3.39727621439439,-1.4049049070879098,0,1,0,4,West Midlands
1,1,1,4,Conservative,8,-1.5338521540665302,-0.38528199842082106,1,1,1,0,West Midlands
1,1,1,3,Conservative,6,-0.12167427248960001,-2.0008267615252397,0,1,0,4,West Midlands
1,1,2,4,Conservative,5,-0.20404316790170896,-0.9220421920901669,1,2,0,2,West Midlands
1,1,3,1,Conservative,5,-3.02012778635618,-0.745509955345017,1,1,0,0,West Midlands
1,0,1,5,Labour,10,0.292278040366983,0.0451790628310655,1,1,0,0,West Midlands
1,0,3,3,Labour,5,0.546063742191572,0.541653177112624,1,2,0,4,West Midlands
1,1,2,5,Labour,5,-0.20814053718547798,1.19316983105758,0,2,0,2,West Midlands
1,1,4,4,Conservative,7,0.22183379399161104,0.11872096875255099,1,2,0,0,West Midlands
1,1,1,5,United Kingdom Independence Party (UKIP),5,0.246130849459797,-0.55225084085247,1,2,0,2,West Midlands
0,0,2,5,Conservative,5,-1.1286435844203102,-2.52285544428509,1,2,1,3,West Midlands
1,0,1,5,Refused,5,-2.1203879185938104,1.6917498923152599,0,1,1,2,West Midlands
1,1,1,5,Conservative,4,0.13097702656472301,-2.3648530049940297,0,2,0,4,West Midlands
1,0,1,4,Green Party,2,-0.757239033516083,1.3907978380206298,0,1,1,5,West Midlands
1,1,1,4,Conservative,8,-1.2264868553956898,0.0202530245650508,1,-1,1,3,West Midlands
0,0,4,4,Labour,9,-0.6367696008013779,-2.80403665721643,0,1,1,0,West Midlands
1,0,2,5,Labour,5,0.507915001717254,-1.369158985993,1,2,1,3,West Midlands
0,0,3,3,Conservative,5,-2.2070958392174598,-1.35868521572908,0,2,1,0,West Midlands
1,0,1,4,Labour,4,-1.96598474669314,0.0570886514516083,1,2,1,2,West Midlands
0,0,4,4,Conservative,5,-2.73015049864715,-1.4781104677653198,0,1,1,0,West Midlands
1,0,1,5,Labour,4,-0.01818372925943,0.885732582485329,0,1,0,4,West Midlands
0,0,3,3,Conservative,5,-1.130084828952,0.8321542033813321,0,2,0,5,West Midlands
1,1,2,4,Conservative,5,0.10421316407271301,-1.37748317368943,1,2,0,0,West Midlands
1,1,1,4,Conservative,7,-1.833692034743,-0.38870038102938204,1,1,0,4,West Midlands
0,0,2,2,Conservative,5,2.8935000610877095,-1.1791277521864598,0,1,0,2,West Midlands
1,0,1,4,Labour,3,-0.19775310822027803,1.8883789655148402,0,2,1,4,West Midlands
0,0,3,3,Don`t know,5,0.938531946859429,-0.95241723404103,0,2,0,4,West Midlands
1,1,1,4,Conservative,6,0.581489853954293,-0.7741136460231641,1,2,0,3,West Midlands
1,0,1,4,Liberal Democrat,3,-0.684649718180511,1.26585796981348,0,1,1,4,West Midlands
1,0,1,5,Labour,3,-0.49116150466430397,1.3600059801078799,0,1,1,4,West Midlands
0,0,3,2,Labour,5,2.07602902875672,0.316389805847028,0,2,1,2,West Midlands
1,0,2,1,Labour,5,1.79298842474706,0.59271913073827,1,2,1,1,West Midlands
1,0,1,4,Labour,5,1.43105936406391,1.69194289414953,0,2,1,2,West Midlands
1,1,1,4,Conservative,7,1.09874796427099,-0.062537143405537,1,2,0,2,West Midlands
1,1,2,4,Conservative,8,-1.28030645263698,-1.2170391609065,1,1,1,4,West Midlands
0,0,4,2,Labour,5,-6.458697728229341,-0.621781967717776,0,-1,1,4,West Midlands
1,1,2,3,Labour,5,0.790161198378011,0.37304325695515,1,2,1,3,West Midlands
1,0,2,4,Labour,4,0.25539233320431304,0.9725705638254879,0,1,1,5,West Midlands
1,0,1,5,Labour,3,-2.11518461388172,1.26046546145571,0,2,1,0,West Midlands
0,0,4,3,Conservative,5,1.09555914627526,-3.0765002013495497,1,2,1,2,West Midlands
1,1,1,5,Conservative,8,-0.40741915399657397,-0.5751067921935831,1,2,1,1,West Midlands
1,1,1,4,Conservative,6,1.3568024840633701,-1.35932528916601,1,1,1,4,West Midlands
1,1,4,5,Conservative,6,1.9837364276048401,-3.02530352781408,1,1,1,0,West Midlands
1,0,1,4,Labour,2,-1.1183140208306999,1.095572424327,0,1,1,4,West Midlands
1,1,1,4,Conservative,3,-1.1178893867905,0.322403170338715,0,2,1,4,West Midlands
1,0,1,5,Labour,5,1.6685104451840902,0.42952505193002904,1,1,0,4,West Midlands
1,1,2,4,Conservative,5,0.741543556040418,-0.53820755449769,1,1,0,2,West Midlands
1,0,2,4,Liberal Democrat,7,2.56535433665689,0.295480003616112,1,1,0,1,West Midlands
0,0,3,4,Don`t know,5,1.2793303130108,0.4591902347294521,0,2,0,3,West Midlands
0,0,3,3,Labour,5,0.770771653124232,-0.16579802351143696,0,1,1,0,West Midlands
1,0,2,4,Conservative,6,-1.4365310158051101,0.457176849533647,0,2,0,4,West Midlands
1,0,1,4,Labour,2,-1.4629451804024198,2.06769947035521,0,1,0,5,West Midlands
1,0,1,4,Labour,3,-3.41244307652192,0.79669962201717,0,2,0,3,West Midlands
1,1,2,4,Conservative,5,1.67787770139194,-0.559714694326406,1,2,1,2,West Midlands
0,0,4,3,Don`t know,10,-3.958946805287,-4.4229396025233205,0,2,1,3,West Midlands
1,0,1,4,Conservative,6,0.225311213502358,-0.178854839624826,0,2,0,4,West Midlands
1,0,1,1,Labour,5,-0.802801922285356,-1.6136744432471999,1,2,0,4,West Midlands
1,1,2,4,United Kingdom Independence Party (UKIP),5,2.6146863038136403,2.48033887963174,1,2,0,2,West Midlands
0,0,2,2,Labour,6,1.0114186125768498,0.409161805611443,1,2,1,2,West Midlands
1,1,2,1,United Kingdom Independence Party (UKIP),7,0.34270783236182006,-0.5837482119445411,1,2,0,4,West Midlands
1,0,2,2,United Kingdom Independence Party (UKIP),3,1.03603204084514,0.10421894208173599,1,2,0,3,West Midlands
1,0,1,4,Labour,4,2.7793382431829703,1.1691982836659398,1,2,0,3,West Midlands
0,0,3,4,None / No party/ uncommitted,7,2.1127347696206003,-0.264501224592303,0,1,1,0,West Midlands
1,0,1,3,United Kingdom Independence Party (UKIP),8,1.59130430013643,0.92100784240906,1,2,0,3,West Midlands
0,0,1,4,Labour,5,1.0678107692085401,0.747865856825269,1,2,0,0,West Midlands
1,1,2,2,United Kingdom Independence Party (UKIP),4,2.1902241786417,1.14532142622462,1,-1,1,2,West Midlands
1,0,2,5,Labour,4,0.9487389457121078,0.266856687867682,0,2,1,0,West Midlands
1,0,2,4,Labour,4,1.4946371073068,0.14104590875710998,1,1,1,5,West Midlands
1,1,3,4,United Kingdom Independence Party (UKIP),8,0.8747753650232559,0.382373276204236,1,2,0,2,West Midlands
1,0,1,4,Labour,3,3.2262706582414,0.878600058032015,1,2,0,0,West Midlands
1,1,1,1,Conservative,8,-2.21982651874895,-0.0561436815457556,1,2,1,0,West Midlands
0,0,3,1,None / No party/ uncommitted,5,2.06980955247443,0.201806971935178,1,2,0,0,West Midlands
0,0,4,3,Conservative,5,0.297000518033047,1.40522392799925,0,2,0,0,West Midlands
1,1,1,5,Conservative,9,1.14291427099693,-0.7715694125810741,0,1,1,1,West Midlands
1,1,2,2,None / No party/ uncommitted,5,0.67156419377202,-0.44013885859392704,1,2,0,4,West Midlands
1,0,1,1,Labour,2,-0.933407089991606,-2.6968051621049,0,1,1,4,West Midlands
1,1,1,3,Liberal Democrat,6,-1.5606234926525802,-1.11407214848836,0,1,0,4,West Midlands
1,0,1,5,Labour,5,0.8250211103234241,1.5849951930206,1,2,1,0,West Midlands
1,1,3,1,Conservative,5,-2.59211172908471,1.09860807272684,1,2,1,4,West Midlands
1,1,2,2,None / No party/ uncommitted,5,-1.0783261611773,0.77267174488171,1,2,1,0,West Midlands
1,0,1,4,Liberal Democrat,5,-1.2886739633953999,-0.648519442173499,0,1,1,4,West Midlands
1,0,2,4,None / No party/ uncommitted,3,0.47260959406083003,-0.00419796474623396,0,2,1,4,West Midlands
1,0,1,4,Labour,4,0.8862677253460022,0.578827556545729,1,2,0,4,West Midlands
1,0,1,3,Refused,5,-1.1316686771316298,0.6849255088185121,0,-1,0,4,West Midlands
1,0,1,5,Labour,2,-4.00265494914289,-0.263595140683322,0,-1,0,4,West Midlands
1,0,2,5,Liberal Democrat,4,-0.986590536475479,0.986925890147484,0,-1,0,4,West Midlands
1,1,2,4,Conservative,8,0.5726525721173901,-1.23080904006596,1,1,1,4,Yorkshire & Humber
1,1,1,5,Conservative,7,-2.14196437900978,-2.55942235177763,1,1,1,0,Yorkshire & Humber
0,0,1,4,Liberal Democrat,2,-2.13824921937146,0.942789030891708,0,2,1,4,Yorkshire & Humber
1,0,1,5,Labour,4,1.2684585933380501,1.01477951520513,1,1,0,4,Yorkshire & Humber
1,0,1,4,Labour,4,0.22750016074568,0.6571207861388149,0,1,1,4,Yorkshire & Humber
1,1,1,4,Conservative,8,0.37272816538801,-1.7111861626604599,1,2,1,0,Yorkshire & Humber
0,0,3,4,Conservative,5,2.51896805965029,0.34624440504206605,1,2,0,1,Yorkshire & Humber
1,0,3,4,Labour,5,-0.24603195676360198,-0.26106349716366,1,1,1,0,Yorkshire & Humber
1,0,3,4,Labour,5,1.4826183840442,0.822742167480288,1,2,0,4,Yorkshire & Humber
1,0,3,1,United Kingdom Independence Party (UKIP),5,2.19977506141415,1.51702472316832,1,2,1,0,Yorkshire & Humber
1,1,2,3,Conservative,5,1.4433578893502501,-0.178751650218078,1,2,1,4,Yorkshire & Humber
1,0,1,5,Labour,2,1.6555852435749299,2.99424116885485,0,1,1,3,Yorkshire & Humber
0,0,4,2,None / No party/ uncommitted,5,-6.6551186256529204,-1.5112008867822297,0,2,0,0,Yorkshire & Humber
1,0,1,3,Labour,6,-0.9570783336299251,-0.21543382212381895,0,-1,1,4,Yorkshire & Humber
1,1,1,4,Conservative,5,0.705121740786316,-0.306990743538253,1,2,0,2,Yorkshire & Humber
1,1,1,5,Conservative,8,2.2416457814809303,-1.4268091348532301,0,1,0,0,Yorkshire & Humber
1,0,3,5,Liberal Democrat,5,-1.9738145603886899,1.61866670703159,0,1,1,4,Yorkshire & Humber
0,0,4,1,None / No party/ uncommitted,5,0.836769255935442,1.8339475752485601,0,2,0,2,Yorkshire & Humber
1,0,1,2,Labour,3,0.0198969259608103,-3.36390867497119,1,1,0,5,Yorkshire & Humber
1,1,2,5,Conservative,8,0.737581152919314,-0.585928480249676,1,2,0,4,Yorkshire & Humber
0,0,2,3,Labour,4,-0.397248413025255,0.5249843739422321,0,2,0,2,Yorkshire & Humber
1,1,1,3,Don`t know,8,0.17378821735831,-2.22308143763673,0,-1,1,4,Yorkshire & Humber
1,1,2,2,None / No party/ uncommitted,5,-0.952228886411242,-2.2076505667113397,1,1,1,4,Yorkshire & Humber
1,1,1,5,Conservative,8,-0.261026971175468,-2.02343742158177,1,-1,0,4,Yorkshire & Humber
0,0,2,3,Labour,7,2.32418906906479,0.854744888356879,1,2,0,2,Yorkshire & Humber
1,0,1,2,Labour,2,-2.80577853166007,1.08195737671378,0,2,1,5,Yorkshire & Humber
1,1,3,3,Labour,5,1.18035127361485,0.191563240109212,1,2,1,1,Yorkshire & Humber
0,0,2,3,None / No party/ uncommitted,9,-0.24836302057480603,1.15699031548111,0,2,0,3,Yorkshire & Humber
0,0,1,2,Labour,5,-0.45390587629175894,-0.894542268677279,0,2,0,0,Yorkshire & Humber
1,0,3,4,Labour,5,-1.70625871324911,0.9050192091190808,0,1,1,0,Yorkshire & Humber
1,0,1,4,Labour,3,-1.94047396728535,1.56545529458408,0,1,0,5,Yorkshire & Humber
1,1,1,4,Conservative,7,1.4028224529075801,-0.899722932489519,1,2,0,0,Yorkshire & Humber
0,0,1,3,Conservative,5,0.163741625618938,-0.9389773431879759,0,1,1,3,Yorkshire & Humber
1,1,1,4,Conservative,8,1.16359347496953,-1.54430142371652,1,1,0,4,Yorkshire & Humber
1,0,2,4,Labour,5,-0.330869480699459,0.010214462637849002,0,2,1,4,Yorkshire & Humber
1,0,1,4,Labour,4,-2.21353173523695,0.850432012741154,0,1,0,5,Yorkshire & Humber
0,0,2,2,Labour,3,0.687723717549263,0.137424465303893,1,2,1,2,Yorkshire & Humber
1,0,2,4,Labour,5,0.690855237305259,0.920467319856388,0,2,1,3,Yorkshire & Humber
1,0,2,2,Labour,5,0.0598634749814937,-0.0796170526814206,0,2,1,4,Yorkshire & Humber
1,1,1,4,Conservative,8,-1.7791137170744602,-0.36809144391812304,0,2,0,4,Yorkshire & Humber
1,1,3,4,Labour,4,-0.276064446290614,-0.8185894654529141,1,1,0,4,Yorkshire & Humber
1,0,1,5,Labour,0,-0.5461287293807581,2.26720688239797,1,2,0,3,Yorkshire & Humber
1,0,1,4,Labour,2,-0.071756152683948,0.635119735965493,0,2,1,1,Yorkshire & Humber
0,0,2,3,None / No party/ uncommitted,5,-0.499425241902873,-0.578266211241719,0,1,0,2,Yorkshire & Humber
0,0,3,3,None / No party/ uncommitted,8,1.1492880669478602,-1.30109176679893,0,1,1,0,Yorkshire & Humber
1,0,3,3,Labour,5,0.66174948871983,-0.659479201382971,0,1,1,4,Yorkshire & Humber
1,1,2,5,Labour,4,1.32953449454791,0.428199462408305,0,2,0,0,Yorkshire & Humber
0,0,2,4,Conservative,5,-0.44565218619792,2.11482008667875,1,-1,1,3,Yorkshire & Humber
0,0,2,3,Labour,5,-1.05555890829943,0.347287506326404,0,1,1,3,Yorkshire & Humber
1,0,4,3,Refused,5,1.46089373729882,-2.02599845627584,1,2,1,1,Yorkshire & Humber
0,0,3,3,Labour,5,0.29325285423511105,-0.0862294841882564,0,2,1,3,Yorkshire & Humber
0,0,1,4,Labour,2,1.1465971070246102,-1.7859518455211898,0,2,1,5,Yorkshire & Humber
0,0,4,2,Labour,5,0.734978805838188,-0.137856910781685,1,2,1,2,Yorkshire & Humber
1,0,1,4,Refused,5,-2.17810620984891,-2.24963019529994,0,-1,0,0,Yorkshire & Humber
1,1,2,4,Conservative,7,0.501324293974385,-2.08752085884857,1,1,0,3,Yorkshire & Humber
1,0,1,4,Labour,5,0.8128557848273821,-0.07818451605545701,0,2,1,4,Yorkshire & Humber
1,0,3,4,None / No party/ uncommitted,5,1.1022578736655402,0.0722370318438966,0,2,1,0,Yorkshire & Humber
0,0,3,2,Labour,5,0.782345569226153,0.394770852989653,0,2,0,3,Yorkshire & Humber
0,0,4,1,None / No party/ uncommitted,5,-1.1976984425227502,-0.5590743965797139,0,2,1,2,Yorkshire & Humber
1,0,2,4,Labour,3,0.0602383790419983,1.3484088898164601,1,2,0,2,Yorkshire & Humber
0,0,2,3,Labour,5,0.309773387874582,-0.1518788743359,0,2,0,3,Yorkshire & Humber
1,0,1,5,United Kingdom Independence Party (UKIP),6,0.288016775966584,0.6869028732669039,1,2,1,3,Yorkshire & Humber
1,1,2,5,Liberal Democrat,8,0.251591174696436,-2.41622838215261,0,-1,1,0,Yorkshire & Humber
1,1,1,5,Conservative,7,1.26136527879753,-1.14057017308209,1,2,1,0,Yorkshire & Humber
0,0,2,2,Labour,2,1.0870592200743598,0.529806914561228,0,2,1,4,Yorkshire & Humber
1,1,3,1,Labour,5,0.9790172568083779,1.52332131372503,1,2,1,4,Yorkshire & Humber
0,0,3,4,Labour,4,1.05140608478078,-0.584015320714661,1,2,0,3,Yorkshire & Humber
1,1,1,3,None / No party/ uncommitted,5,0.494494555018565,-0.6087856970329,1,2,1,4,Yorkshire & Humber
1,0,1,4,Conservative,6,-2.1922820573276,0.983735901244519,0,1,0,4,Yorkshire & Humber
1,0,2,5,Labour,4,-0.8604170060080271,-0.14222821087240198,0,2,0,0,Yorkshire & Humber
1,0,1,5,Labour,1,-0.0765831043960284,2.86811082936856,0,2,1,0,Yorkshire & Humber
1,1,1,4,Conservative,6,-1.27579049301981,-0.5913619013745389,0,1,1,5,Yorkshire & Humber
1,1,1,5,Conservative,5,-0.0690094341110296,-0.0984008765338862,1,1,1,4,Yorkshire & Humber
1,0,1,5,Labour,4,-1.3933271390381399,2.4373055835482997,0,1,1,4,Yorkshire & Humber
1,0,1,4,Labour,2,0.8702628310374069,1.14162177668456,0,-1,1,5,Yorkshire & Humber
1,0,1,4,Labour,2,-2.4402807767846,2.49616312330111,0,1,1,3,Yorkshire & Humber
1,0,1,4,Liberal Democrat,3,-4.30583406734614,2.19008671774125,0,1,1,5,Yorkshire & Humber
1,1,2,3,Conservative,7,0.9140040430482299,0.5323213106098811,1,1,1,4,Yorkshire & Humber
1,0,1,4,Labour,2,0.5313986113807849,-0.177865113645739,0,2,0,3,Yorkshire & Humber
1,1,4,2,Labour,5,-1.2912120848461002,0.275534053107761,0,2,1,0,Yorkshire & Humber
1,0,4,2,None / No party/ uncommitted,5,1.2868342071093402,-0.9031045853897428,1,2,1,0,Yorkshire & Humber
0,0,2,2,Labour,5,0.655059510508702,1.2322925025376001,0,2,0,1,Yorkshire & Humber
1,1,3,4,Conservative,5,-0.8379927013841278,0.9298273195386991,0,2,1,0,Yorkshire & Humber
1,1,3,2,Green Party,7,1.6084499054138701,-0.156684026752314,0,2,1,2,Yorkshire & Humber
1,0,2,2,Labour,3,-0.7340709570937759,-0.11379317965989999,0,2,1,4,Yorkshire & Humber
0,0,2,3,Labour,6,-0.13735496326827099,-1.59525300140048,0,1,0,1,Yorkshire & Humber
1,1,2,5,Conservative,7,-0.0155059192811621,0.16004094307298,1,1,1,3,Yorkshire & Humber
1,0,1,5,Labour,5,2.6146863038136403,2.48033887963174,1,2,1,2,Yorkshire & Humber
1,0,2,5,Labour,4,1.47898049889629,-0.16616161485436498,0,2,1,5,Yorkshire & Humber
0,0,3,3,Labour,7,-0.0102244677980042,-1.23016917565949,0,2,1,1,Yorkshire & Humber
1,0,2,4,Labour,5,-0.459958191713494,-0.328769509040426,0,1,1,3,Yorkshire & Humber
1,1,1,4,Conservative,5,-0.6425851169901879,-2.41333709968106,1,1,0,4,Yorkshire & Humber
0,0,2,4,Labour,5,-1.0476338130798,0.28113195714099604,1,2,1,4,Yorkshire & Humber
1,0,2,4,Labour,3,1.41797138669664,0.49572431398956895,1,2,1,0,Yorkshire & Humber
1,1,1,4,Conservative,5,0.265207038256503,1.1919109066145301,1,1,1,4,Yorkshire & Humber
1,0,1,5,Liberal Democrat,5,0.599390768099603,0.7419804941122429,0,2,0,3,Yorkshire & Humber
1,1,1,4,Conservative,7,1.55958781189365,-0.810642965297195,0,2,1,0,Yorkshire & Humber
1,0,2,4,Labour,4,-0.9820276500334001,0.37158561539268103,1,2,0,4,Yorkshire & Humber
1,0,1,4,Labour,1,0.8534399980466801,2.1859029581663503,1,2,1,3,Yorkshire & Humber
1,1,2,4,Conservative,5,2.55163292717897,-1.19231761474084,1,2,0,0,Yorkshire & Humber
0,0,2,3,Conservative,6,-0.0690544830309821,-1.1937396983413602,0,2,0,2,Yorkshire & Humber
